,stock_price_at_STO_offer,STO_ask_fee,STO_ask_fee_type,STO_offer_datetime,STO_strike,STO_expiry_datetime,STO_days_long,STO_offer_ARR,STO_offer_TQI,STO_offer_strike_delta,STO_xtn_state,STO_contracts,option_type,stock_price_BTC_offer,BTC_bid_fee,BTC_bid_fee_type,BTC_offer_datetime,BTC_contracts,stock_price_at_open,STO_open_fee,STO_open_commsn,STO_open_proceeds,STO_open_datetime,STO_open_ARR,STO_open_TQI,STO_open_strike_delta,stock_price_at_close,STO_close_strike_delta,BTC_close_commsn,BTC_close_proceeds,STO_close_datetime,STO_close_ARR,STO_close_TQI,Called_close_fee,Called_close_commsn,Called_close_proceeds,STO_xtn_net_proceeds
90,82.39,1.91,Mid,2017-05-08 11:30:00,80.5,2017-05-19 16:00:00,11,0.769235013075285,-1.45385417471229,-1.89,ClosedCalled,10,C,,,,,,82.68,1.91,10,1900,2017-05-08 13:30:00,0.7665369221973,-1.67105049039012,-2.18000000000001,81.93,,,,2017-05-19 16:00:00,,,-1.43000000000001,10,-1440.00000000001,459.999999999993
91,82.33,1.83,Mid,2017-05-09 11:30:00,80.5,2017-05-19 16:00:00,10,0.811308150127536,-1.48469391473339,-1.83,ClosedCalled,10,C,,,,,,82.37,1.83,10,1820,2017-05-09 15:30:00,0.810914167779531,-1.51640949374773,-1.87,81.93,,,,2017-05-19 16:00:00,,,-1.43000000000001,10,-1440.00000000001,379.999999999993
92,82.18,1.69,Mid,2017-05-09 13:30:00,80.5,2017-05-19 16:00:00,10,0.750608420540277,-1.26102214650767,-1.68000000000001,ClosedCalled,10,C,,,,,,82.37,1.69,10,1680,2017-05-09 15:30:00,0.748877018331917,-1.40040002428069,-1.87,81.93,,,,2017-05-19 16:00:00,,,-1.43000000000001,10,-1440.00000000001,239.999999999993
93,81.82,1.575,Mid,2017-05-10 15:30:00,80.5,2017-05-19 16:00:00,9,0.780677096064532,-1.03049376680518,-1.31999999999999,ClosedCalled,10,C,,,,,,81.88,1.575,10,1565,2017-05-10 16:00:00,0.780105031753786,-1.07654494382022,-1.38,81.93,,,,2017-05-19 16:00:00,,,-1.43000000000001,10,-1440.00000000001,124.999999999993
94,82.24,1.92,Mid,2017-05-11 11:30:00,80.5,2017-05-19 16:00:00,8,1.06517509727626,-1.8534046692607,-1.74,ClosedCalled,10,C,,,,,,82.41,1.92,10,1910,2017-05-11 13:30:00,1.06297779395704,-2.03028758645795,-1.91,81.93,,,,2017-05-19 16:00:00,,,-1.43000000000001,10,-1440.00000000001,469.999999999993
95,82.41,2.05,Mid,2017-05-11 13:30:00,80.5,2017-05-19 16:00:00,8,1.13495024875622,-2.16775497512437,-1.91,ClosedCalled,10,C,,,,,,82.64,2.05,10,2040,2017-05-11 15:30:00,1.1317915053243,-2.422033821394,-2.14,81.93,,,,2017-05-19 16:00:00,,,-1.43000000000001,10,-1440.00000000001,599.999999999993
96,82.3,1.92,Mid,2017-05-12 13:30:00,80.5,2017-05-19 16:00:00,7,1.21645547647978,-2.1896198576636,-1.8,ClosedCalled,10,C,,,,,,82.38,1.92,10,1910,2017-05-12 15:30:00,1.21527416501925,-2.28471543023618,-1.88,81.93,,,,2017-05-19 16:00:00,,,-1.43000000000001,10,-1440.00000000001,469.999999999993
97,82.38,1.99,Mid,2017-05-12 15:30:00,80.5,2017-05-19 16:00:00,7,1.25958103561891,-2.36801234696354,-1.88,ClosedCalled,10,C,,,,,,82.53,1.99,10,1980,2017-05-12 16:00:00,1.25729172075955,-2.55230219314189,-2.03,81.93,,,,2017-05-19 16:00:00,,,-1.43000000000001,10,-1440.00000000001,539.999999999993
98,81.82,1.2,Mid,2017-05-01 11:30:00,81,2017-05-19 16:00:00,18,0.297400798500774,-0.243868654770633,-0.819999999999993,ClosedCalled,10,C,,,,,,82.1,1.2,10,1190,2017-05-01 15:30:00,0.296386520503451,-0.326025172553794,-1.09999999999999,81.93,,,,2017-05-19 16:00:00,,,-0.930000000000007,10,-940.000000000007,249.999999999993
99,81.81,1.17,Mid,2017-05-01 13:30:00,81,2017-05-19 16:00:00,18,0.290001222344457,-0.234900990099011,-0.810000000000002,ClosedCalled,10,C,,,,,,82.1,1.17,10,1160,2017-05-01 15:30:00,0.288976857490865,-0.31787454323995,-1.09999999999999,81.93,,,,2017-05-19 16:00:00,,,-0.930000000000007,10,-940.000000000007,219.999999999993
100,81.92,1.225,Mid,2017-05-02 15:30:00,81,2017-05-19 16:00:00,17,0.321062873391544,-0.295377843520221,-0.920000000000002,ClosedCalled,10,C,,,,,,82.04,1.225,10,1215,2017-05-02 16:00:00,0.320593254366593,-0.333416984541259,-1.04000000000001,81.93,,,,2017-05-19 16:00:00,,,-0.930000000000007,10,-940.000000000007,274.999999999993
101,82.58,1.73,Mid,2017-05-03 11:30:00,81,2017-05-19 16:00:00,16,0.477907786388956,-0.75509430249455,-1.58,ClosedCalled,10,C,,,,,,82.57,1.73,10,1720,2017-05-03 13:30:00,0.477965665495943,-0.750406094828627,-1.56999999999999,81.93,,,,2017-05-19 16:00:00,,,-0.930000000000007,10,-940.000000000007,779.999999999993
102,82.57,1.74,Mid,2017-05-03 13:30:00,81,2017-05-19 16:00:00,16,0.480728472810948,-0.754743702313185,-1.56999999999999,ClosedCalled,10,C,,,,,,82.87,1.74,10,1730,2017-05-03 15:30:00,0.478988174248823,-0.895707885845302,-1.87,81.93,,,,2017-05-19 16:00:00,,,-0.930000000000007,10,-940.000000000007,789.999999999993
103,81.53,0.975,Mid,2017-05-04 13:30:00,81,2017-05-19 16:00:00,15,0.290997178952533,-0.154228504844843,-0.530000000000001,ClosedCalled,10,C,,,,,,81.72,0.975,10,965,2017-05-04 15:30:00,0.290320606950563,-0.209030837004405,-0.719999999999999,81.93,,,,2017-05-19 16:00:00,,,-0.930000000000007,10,-940.000000000007,24.9999999999932
104,81.87,1.115,Mid,2017-05-05 11:30:00,81,2017-05-19 16:00:00,14,0.355070756774678,-0.308911558393971,-0.870000000000004,ClosedCalled,10,C,,,,,,81.94,1.115,10,1105,2017-05-05 15:30:00,0.354767425642456,-0.333481380103908,-0.939999999999998,81.93,,,,2017-05-19 16:00:00,,,-0.930000000000007,10,-940.000000000007,164.999999999993
105,81.82,1.065,Mid,2017-05-05 13:30:00,81,2017-05-19 16:00:00,14,0.339355554003562,-0.278271554282918,-0.819999999999993,ClosedCalled,10,C,,,,,,81.94,1.065,10,1055,2017-05-05 15:30:00,0.338858572474633,-0.318527058126154,-0.939999999999998,81.93,,,,2017-05-19 16:00:00,,,-0.930000000000007,10,-940.000000000007,114.999999999993
106,81.94,1.125,Mid,2017-05-05 15:30:00,81,2017-05-19 16:00:00,14,0.357949196276021,-0.336472244499459,-0.939999999999998,ClosedCalled,10,C,,,,,,82.01,1.125,10,1115,2017-05-05 16:00:00,0.357643667148605,-0.361220103820093,-1.01000000000001,81.93,,,,2017-05-19 16:00:00,,,-0.930000000000007,10,-940.000000000007,174.999999999993
107,82.39,1.425,Mid,2017-05-08 11:30:00,81,2017-05-19 16:00:00,11,0.573905703472398,-0.797728927826634,-1.39,ClosedCalled,10,C,,,,,,82.68,1.425,10,1415,2017-05-08 13:30:00,0.571892729911598,-0.960779786251488,-1.68000000000001,81.93,,,,2017-05-19 16:00:00,,,-0.930000000000007,10,-940.000000000007,474.999999999993
108,82.68,1.7,Mid,2017-05-08 13:30:00,81,2017-05-19 16:00:00,11,0.682257993578748,-1.1461934292123,-1.68000000000001,ClosedCalled,10,C,,,,,,82.77,1.7,10,1690,2017-05-08 15:30:00,0.681516140015596,-1.2062835678276,-1.77,81.93,,,,2017-05-19 16:00:00,,,-0.930000000000007,10,-940.000000000007,749.999999999993
109,82.77,1.785,Mid,2017-05-08 15:30:00,81,2017-05-19 16:00:00,11,0.715591947016376,-1.26659774621898,-1.77,ClosedCalled,10,C,,,,,,82.88,1.785,10,1775,2017-05-08 16:00:00,0.714642199017199,-1.34352733415233,-1.88,81.93,,,,2017-05-19 16:00:00,,,-0.930000000000007,10,-940.000000000007,834.999999999993
110,82.33,1.34,Mid,2017-05-09 11:30:00,81,2017-05-19 16:00:00,10,0.594072634519616,-0.790116603911089,-1.33,ClosedCalled,10,C,,,,,,82.37,1.34,10,1330,2017-05-09 15:30:00,0.593784144712881,-0.813484278256649,-1.37,81.93,,,,2017-05-19 16:00:00,,,-0.930000000000007,10,-940.000000000007,389.999999999993
111,82.18,1.195,Mid,2017-05-09 13:30:00,81,2017-05-19 16:00:00,10,0.530755658311024,-0.626291676807012,-1.18000000000001,ClosedCalled,10,C,,,,,,82.37,1.195,10,1185,2017-05-09 15:30:00,0.529531382784994,-0.725457994415445,-1.37,81.93,,,,2017-05-19 16:00:00,,,-0.930000000000007,10,-940.000000000007,244.999999999993
112,81.82,1.19,Mid,2017-05-10 15:30:00,81,2017-05-19 16:00:00,9,0.589844917026535,-0.483672831961755,-0.819999999999993,ClosedCalled,10,C,,,,,,81.88,1.19,10,1180,2017-05-10 16:00:00,0.589412690658416,-0.518683167779404,-0.879999999999995,81.93,,,,2017-05-19 16:00:00,,,-0.930000000000007,10,-940.000000000007,239.999999999993
113,82.24,1.495,Mid,2017-05-11 11:30:00,81,2017-05-19 16:00:00,8,0.829394151264592,-1.02844874756809,-1.24,ClosedCalled,10,C,,,,,,82.41,1.495,10,1485,2017-05-11 13:30:00,0.827683230190511,-1.16703335456862,-1.41,81.93,,,,2017-05-19 16:00:00,,,-0.930000000000007,10,-940.000000000007,544.999999999993
114,82.41,1.62,Mid,2017-05-11 13:30:00,81,2017-05-19 16:00:00,8,0.896887513651256,-1.26461139424827,-1.41,ClosedCalled,10,C,,,,,,82.64,1.62,10,1610,2017-05-11 15:30:00,0.894391335914811,-1.46680179090029,-1.64,81.93,,,,2017-05-19 16:00:00,,,-0.930000000000007,10,-940.000000000007,669.999999999993
115,82.3,1.48,Mid,2017-05-12 13:30:00,81,2017-05-19 16:00:00,7,0.937684429786496,-1.21898975872244,-1.3,ClosedCalled,10,C,,,,,,82.38,1.48,10,1470,2017-05-12 15:30:00,0.936773835535671,-1.29274789303922,-1.38,81.93,,,,2017-05-19 16:00:00,,,-0.930000000000007,10,-940.000000000007,529.999999999993
116,82.38,1.535,Mid,2017-05-12 15:30:00,81,2017-05-19 16:00:00,7,0.971586376721118,-1.34078919987514,-1.38,ClosedCalled,10,C,,,,,,82.53,1.535,10,1525,2017-05-12 16:00:00,0.969820498173824,-1.48382536220595,-1.53,81.93,,,,2017-05-19 16:00:00,,,-0.930000000000007,10,-940.000000000007,584.999999999993
117,81.82,0.87,Mid,2017-05-01 11:30:00,81.5,2017-05-19 16:00:00,18,0.215615578913061,-0.068996985252178,-0.319999999999993,ClosedCalled,10,C,,,,,,82.1,0.87,10,860,2017-05-01 15:30:00,0.214880227365002,-0.128928136419,-0.599999999999994,81.93,,,,2017-05-19 16:00:00,,,-0.430000000000007,10,-440.000000000007,419.999999999993
118,81.81,0.85,Mid,2017-05-01 13:30:00,81.5,2017-05-19 16:00:00,18,0.210684648711785,-0.065312241100654,-0.310000000000002,ClosedCalled,10,C,,,,,,82.1,0.85,10,840,2017-05-01 15:30:00,0.209940452023278,-0.125964271213966,-0.599999999999994,81.93,,,,2017-05-19 16:00:00,,,-0.430000000000007,10,-440.000000000007,399.999999999993
119,81.92,0.885,Mid,2017-05-02 15:30:00,81.5,2017-05-19 16:00:00,17,0.231951545266544,-0.097419649011949,-0.420000000000002,ClosedCalled,10,C,,,,,,82.04,0.885,10,875,2017-05-02 16:00:00,0.231612269481171,-0.125070625519834,-0.540000000000006,81.93,,,,2017-05-19 16:00:00,,,-0.430000000000007,10,-440.000000000007,434.999999999993
120,82.58,1.33,Mid,2017-05-03 11:30:00,81.5,2017-05-19 16:00:00,16,0.367408876241221,-0.396801586340518,-1.08,ClosedCalled,10,C,,,,,,82.57,1.33,10,1320,2017-05-03 13:30:00,0.367453372895725,-0.393175108998423,-1.06999999999999,81.93,,,,2017-05-19 16:00:00,,,-0.430000000000007,10,-440.000000000007,879.999999999993
121,82.57,1.335,Mid,2017-05-03 13:30:00,81.5,2017-05-19 16:00:00,16,0.368834776553228,-0.394653210911951,-1.06999999999999,ClosedCalled,10,C,,,,,,82.87,1.335,10,1325,2017-05-03 15:30:00,0.367499547484011,-0.503474380053097,-1.37,81.93,,,,2017-05-19 16:00:00,,,-0.430000000000007,10,-440.000000000007,884.999999999993
122,81.53,0.69,Mid,2017-05-04 13:30:00,81.5,2017-05-19 16:00:00,15,0.205936465104869,-0.006178093953146,-0.030000000000001,ClosedCalled,10,C,,,,,,81.72,0.69,10,680,2017-05-04 15:30:00,0.205457660303475,-0.045200685266764,-0.219999999999999,81.93,,,,2017-05-19 16:00:00,,,-0.430000000000007,10,-440.000000000007,239.999999999993
123,81.82,0.735,Mid,2017-05-05 13:30:00,81.5,2017-05-19 16:00:00,14,0.23420312881936,-0.074945001222194,-0.319999999999993,ClosedCalled,10,C,,,,,,81.94,0.735,10,725,2017-05-05 15:30:00,0.233860141567,-0.10289846228948,-0.439999999999998,81.93,,,,2017-05-19 16:00:00,,,-0.430000000000007,10,-440.000000000007,284.999999999993
124,81.87,0.775,Mid,2017-05-05 11:30:00,81.5,2017-05-19 16:00:00,14,0.246798059641592,-0.09131528206739,-0.370000000000005,ClosedCalled,10,C,,,,,,82.01,0.775,10,765,2017-05-05 16:00:00,0.24637674848015,-0.125652141724878,-0.510000000000005,81.93,,,,2017-05-19 16:00:00,,,-0.430000000000007,10,-440.000000000007,324.999999999993
125,81.94,0.775,Mid,2017-05-05 15:30:00,81.5,2017-05-19 16:00:00,14,0.246587224101259,-0.108498378604553,-0.439999999999998,ClosedCalled,10,C,,,,,,82.01,0.775,10,765,2017-05-05 16:00:00,0.24637674848015,-0.125652141724878,-0.510000000000005,81.93,,,,2017-05-19 16:00:00,,,-0.430000000000007,10,-440.000000000007,324.999999999993
126,82.39,0.985,Mid,2017-05-08 11:30:00,81.5,2017-05-19 16:00:00,11,0.396699731873903,-0.353062761367774,-0.890000000000001,ClosedCalled,10,C,,,,,,82.68,0.985,10,975,2017-05-08 13:30:00,0.395308308044157,-0.466463803492108,-1.18000000000001,81.93,,,,2017-05-19 16:00:00,,,-0.430000000000007,10,-440.000000000007,534.999999999993
127,82.68,1.23,Mid,2017-05-08 13:30:00,81.5,2017-05-19 16:00:00,11,0.4936337247658,-0.582487795223648,-1.18000000000001,ClosedCalled,10,C,,,,,,82.77,1.23,10,1220,2017-05-08 15:30:00,0.493096971893637,-0.626233154304917,-1.27,81.93,,,,2017-05-19 16:00:00,,,-0.430000000000007,10,-440.000000000007,779.999999999993
128,82.77,1.3,Mid,2017-05-08 15:30:00,81.5,2017-05-19 16:00:00,11,0.521159401188397,-0.661872439509262,-1.27,ClosedCalled,10,C,,,,,,82.88,1.3,10,1290,2017-05-08 16:00:00,0.520467707967708,-0.718245436995435,-1.38,81.93,,,,2017-05-19 16:00:00,,,-0.430000000000007,10,-440.000000000007,849.999999999993
129,82.33,0.88,Mid,2017-05-09 11:30:00,81.5,2017-05-19 16:00:00,10,0.390137252520345,-0.323813919591886,-0.829999999999998,ClosedCalled,10,C,,,,,,82.37,0.88,10,870,2017-05-09 15:30:00,0.389947796527862,-0.339254582979242,-0.870000000000004,81.93,,,,2017-05-19 16:00:00,,,-0.430000000000007,10,-440.000000000007,429.999999999993
130,82.18,0.745,Mid,2017-05-09 13:30:00,81.5,2017-05-19 16:00:00,10,0.330889510829886,-0.225004867364324,-0.680000000000007,ClosedCalled,10,C,,,,,,82.37,0.745,10,735,2017-05-09 15:30:00,0.33012625956052,-0.287209845817654,-0.870000000000004,81.93,,,,2017-05-19 16:00:00,,,-0.430000000000007,10,-440.000000000007,294.999999999993
131,81.82,0.85,Mid,2017-05-10 15:30:00,81.5,2017-05-19 16:00:00,9,0.421317797876097,-0.134821695320348,-0.319999999999993,ClosedCalled,10,C,,,,,,81.88,0.85,10,840,2017-05-10 16:00:00,0.421009064756011,-0.159983444607282,-0.379999999999995,81.93,,,,2017-05-19 16:00:00,,,-0.430000000000007,10,-440.000000000007,399.999999999993
132,82.24,1.115,Mid,2017-05-11 11:30:00,81.5,2017-05-19 16:00:00,8,0.618578246595331,-0.457747902480542,-0.739999999999995,ClosedCalled,10,C,,,,,,82.41,1.115,10,1105,2017-05-11 13:30:00,0.617302208469846,-0.561745009707558,-0.909999999999997,81.93,,,,2017-05-19 16:00:00,,,-0.430000000000007,10,-440.000000000007,664.999999999993
133,82.41,1.22,Mid,2017-05-11 13:30:00,81.5,2017-05-19 16:00:00,8,0.675433806576872,-0.614644763984951,-0.909999999999997,ClosedCalled,10,C,,,,,,82.64,1.22,10,1210,2017-05-11 15:30:00,0.673553969022265,-0.767851524685383,-1.14,81.93,,,,2017-05-19 16:00:00,,,-0.430000000000007,10,-440.000000000007,769.999999999993
134,82.3,1.075,Mid,2017-05-12 13:30:00,81.5,2017-05-19 16:00:00,7,0.681088352716542,-0.544870682173232,-0.799999999999997,ClosedCalled,10,C,,,,,,82.38,1.075,10,1065,2017-05-12 15:30:00,0.680426941351923,-0.598775708389689,-0.879999999999995,81.93,,,,2017-05-19 16:00:00,,,-0.430000000000007,10,-440.000000000007,624.999999999993
135,82.38,1.12,Mid,2017-05-12 15:30:00,81.5,2017-05-19 16:00:00,7,0.708909929594562,-0.623840738043211,-0.879999999999995,ClosedCalled,10,C,,,,,,82.53,1.12,10,1110,2017-05-12 16:00:00,0.70762147098025,-0.728850115109658,-1.03,81.93,,,,2017-05-19 16:00:00,,,-0.430000000000007,10,-440.000000000007,669.999999999993
232,81.82,2.095,Mid,2017-05-01 11:30:00,80,2017-05-26 16:00:00,25,0.373832803715473,-0.680375702762158,-1.81999999999999,ClosedCalled,10,C,,,,,,82.1,2.095,10,2085,2017-05-01 15:30:00,0.372557856272838,-0.782371498172958,-2.09999999999999,81.53,,,,2017-05-26 16:00:00,,,-1.53,10,-1540,544.999999999998
233,81.81,2.125,Mid,2017-05-01 13:30:00,80,2017-05-26 16:00:00,25,0.379232367681213,-0.686410585502996,-1.81,ClosedCalled,10,C,,,,,,82.1,2.125,10,2115,2017-05-01 15:30:00,0.3778928136419,-0.793574908647988,-2.09999999999999,81.53,,,,2017-05-26 16:00:00,,,-1.53,10,-1540,574.999999999999
234,81.53,1.86,Mid,2017-05-04 13:30:00,80,2017-05-26 16:00:00,22,0.378499827169029,-0.579104735568614,-1.53,ClosedCalled,10,C,,,,,,81.72,1.86,10,1850,2017-05-04 15:30:00,0.377619810439194,-0.649506073955413,-1.72,81.53,,,,2017-05-26 16:00:00,,,-1.53,10,-1540,309.999999999999
235,81.82,1.99,Mid,2017-05-05 13:30:00,80,2017-05-26 16:00:00,21,0.422733992154672,-0.7693758657215,-1.81999999999999,ClosedCalled,10,C,,,,,,81.94,1.99,10,1980,2017-05-05 15:30:00,0.422114904052908,-0.81890291386264,-1.94,81.53,,,,2017-05-26 16:00:00,,,-1.53,10,-1540,439.999999999999
236,81.64,2,Mid,2017-05-18 11:30:00,80,2017-05-26 16:00:00,8,1.11771190592847,-1.83304752572269,-1.64,ClosedCalled,10,C,,,,,,81.69,2,10,1990,2017-05-18 13:30:00,1.11702778797894,-1.88777696168441,-1.69,81.53,,,,2017-05-26 16:00:00,,,-1.53,10,-1540,449.999999999999
237,81.69,2.04,Mid,2017-05-18 13:30:00,80,2017-05-26 16:00:00,8,1.13936834373852,-1.9255325009181,-1.69,ClosedCalled,10,C,,,,,,81.84,2.04,10,2030,2017-05-18 15:30:00,1.13728005865103,-2.09259530791789,-1.84,81.53,,,,2017-05-26 16:00:00,,,-1.53,10,-1540,489.999999999999
238,81.8,2.055,Mid,2017-05-19 11:30:00,80,2017-05-26 16:00:00,7,1.30994586098498,-2.35790254977296,-1.8,ClosedCalled,10,C,,,,,,81.86,2.055,10,2045,2017-05-19 13:30:00,1.30898572475655,-2.43471344804719,-1.86,81.53,,,,2017-05-26 16:00:00,,,-1.53,10,-1540,504.999999999998
239,81.86,2.08,Mid,2017-05-19 13:30:00,80,2017-05-26 16:00:00,7,1.32491012530104,-2.46433283305993,-1.86,ClosedCalled,10,C,,,,,,81.93,2.08,10,2070,2017-05-19 16:00:00,1.32377813813185,-2.55489180659449,-1.93000000000001,81.53,,,,2017-05-26 16:00:00,,,-1.53,10,-1540,529.999999999999
240,81.87,2.08,Mid,2017-05-19 15:30:00,80,2017-05-26 16:00:00,7,1.32474829433422,-2.477279310405,-1.87,ClosedCalled,10,C,,,,,,81.93,2.08,10,2070,2017-05-19 16:00:00,1.32377813813185,-2.55489180659449,-1.93000000000001,81.53,,,,2017-05-26 16:00:00,,,-1.53,10,-1540,529.999999999999
241,81.82,1.73,Mid,2017-05-01 11:30:00,80.5,2017-05-26 16:00:00,25,0.308702028843804,-0.407486678073819,-1.31999999999999,ClosedCalled,10,C,,,,,,82.1,1.73,10,1720,2017-05-01 15:30:00,0.307649208282582,-0.49223873325213,-1.59999999999999,81.53,,,,2017-05-26 16:00:00,,,-1.03,10,-1040,679.999999999999
242,81.81,1.755,Mid,2017-05-01 13:30:00,80.5,2017-05-26 16:00:00,25,0.313201320132013,-0.410293729372938,-1.31,ClosedCalled,10,C,,,,,,82.1,1.755,10,1745,2017-05-01 15:30:00,0.312095006090134,-0.499352009744213,-1.59999999999999,81.53,,,,2017-05-26 16:00:00,,,-1.03,10,-1040,704.999999999999
243,82.44,1.855,Mid,2017-05-02 11:30:00,80.5,2017-05-26 16:00:00,24,0.342205947759987,-0.663879538654374,-1.94,ClosedCalled,10,C,,,,,,82.34,1.855,10,1845,2017-05-02 13:30:00,0.34262154886244,-0.630423649906891,-1.84,81.53,,,,2017-05-26 16:00:00,,,-1.03,10,-1040,804.999999999999
244,81.53,1.515,Mid,2017-05-04 13:30:00,80.5,2017-05-26 16:00:00,22,0.308294214065096,-0.317543040487049,-1.03,ClosedCalled,10,C,,,,,,81.72,1.515,10,1505,2017-05-04 15:30:00,0.307577426244827,-0.375244460018689,-1.22,81.53,,,,2017-05-26 16:00:00,,,-1.03,10,-1040,464.999999999999
245,81.82,1.605,Mid,2017-05-05 13:30:00,80.5,2017-05-26 16:00:00,21,0.340948772566959,-0.450052379788383,-1.31999999999999,ClosedCalled,10,C,,,,,,81.94,1.605,10,1595,2017-05-05 15:30:00,0.340449457791415,-0.490247219219637,-1.44,81.53,,,,2017-05-26 16:00:00,,,-1.03,10,-1040,554.999999999999
246,82.33,1.47,Mid,2017-05-09 11:30:00,80.5,2017-05-26 16:00:00,17,0.383356792249269,-0.701542929816162,-1.83,ClosedCalled,10,C,,,,,,82.37,1.47,10,1460,2017-05-09 15:30:00,0.383170628941148,-0.716529076119948,-1.87,81.53,,,,2017-05-26 16:00:00,,,-1.03,10,-1040,419.999999999999
247,82.18,1.56,Mid,2017-05-09 13:30:00,80.5,2017-05-26 16:00:00,17,0.407570183098793,-0.684717907605975,-1.68000000000001,ClosedCalled,10,C,,,,,,82.37,1.56,10,1550,2017-05-09 15:30:00,0.406630055202851,-0.760398203229333,-1.87,81.53,,,,2017-05-26 16:00:00,,,-1.03,10,-1040,509.999999999999
248,82.24,2.145,Mid,2017-05-11 11:30:00,80.5,2017-05-26 16:00:00,15,0.634666828793774,-1.10432028210116,-1.74,ClosedCalled,10,C,,,,,,82.41,2.145,10,2135,2017-05-11 13:30:00,0.633357602232739,-1.20971302026453,-1.91,81.53,,,,2017-05-26 16:00:00,,,-1.03,10,-1040,1095
249,82.41,2.275,Mid,2017-05-11 13:30:00,80.5,2017-05-26 16:00:00,15,0.671742911458965,-1.28302896088662,-1.91,ClosedCalled,10,C,,,,,,82.64,2.275,10,2265,2017-05-11 15:30:00,0.669873346240723,-1.43352896095515,-2.14,81.53,,,,2017-05-26 16:00:00,,,-1.03,10,-1040,1225
250,82.3,2.155,Mid,2017-05-12 13:30:00,80.5,2017-05-26 16:00:00,14,0.682672279118209,-1.22881010241277,-1.8,ClosedCalled,10,C,,,,,,82.38,2.155,10,2145,2017-05-12 15:30:00,0.682009329587625,-1.28217753962473,-1.88,81.53,,,,2017-05-26 16:00:00,,,-1.03,10,-1040,1105
251,82.38,2.215,Mid,2017-05-12 15:30:00,80.5,2017-05-26 16:00:00,14,0.700997988416051,-1.31787621822217,-1.88,ClosedCalled,10,C,,,,,,82.53,2.215,10,2205,2017-05-12 16:00:00,0.699723909920202,-1.42043953713801,-2.03,81.53,,,,2017-05-26 16:00:00,,,-1.03,10,-1040,1165
252,81.64,1.61,Mid,2017-05-18 11:30:00,80.5,2017-05-26 16:00:00,8,0.899758084272416,-1.02572421607055,-1.14,ClosedCalled,10,C,,,,,,81.69,1.61,10,1600,2017-05-18 13:30:00,0.899207369323051,-1.07005676949443,-1.19,81.53,,,,2017-05-26 16:00:00,,,-1.03,10,-1040,559.999999999999
253,81.69,1.635,Mid,2017-05-18 13:30:00,80.5,2017-05-26 16:00:00,8,0.913170216672787,-1.08667255784062,-1.19,ClosedCalled,10,C,,,,,,81.84,1.635,10,1625,2017-05-18 15:30:00,0.911496517595308,-1.22140533357772,-1.34,81.53,,,,2017-05-26 16:00:00,,,-1.03,10,-1040,584.999999999999
254,81.8,1.64,Mid,2017-05-19 11:30:00,80.5,2017-05-26 16:00:00,7,1.04540691582256,-1.35902899056933,-1.3,ClosedCalled,10,C,,,,,,81.86,1.64,10,1630,2017-05-19 13:30:00,1.04464067571812,-1.42071131897665,-1.36,81.53,,,,2017-05-26 16:00:00,,,-1.03,10,-1040,589.999999999999
255,81.86,1.66,Mid,2017-05-19 13:30:00,80.5,2017-05-26 16:00:00,7,1.05738019615371,-1.43803706676905,-1.36,ClosedCalled,10,C,,,,,,81.93,1.66,10,1650,2017-05-19 16:00:00,1.05647678331677,-1.51076180014299,-1.43000000000001,81.53,,,,2017-05-26 16:00:00,,,-1.03,10,-1040,609.999999999999
256,81.87,1.66,Mid,2017-05-19 15:30:00,80.5,2017-05-26 16:00:00,7,1.05725104259366,-1.44843392835332,-1.37,ClosedCalled,10,C,,,,,,81.93,1.66,10,1650,2017-05-19 16:00:00,1.05647678331677,-1.51076180014299,-1.43000000000001,81.53,,,,2017-05-26 16:00:00,,,-1.03,10,-1040,609.999999999999
257,81.82,1.385,Mid,2017-05-01 11:30:00,81,2017-05-26 16:00:00,25,0.247140063554143,-0.202654852114396,-0.819999999999993,ClosedCalled,10,C,,,,,,82.1,1.385,10,1375,2017-05-01 15:30:00,0.246297198538368,-0.270926918392203,-1.09999999999999,81.53,,,,2017-05-26 16:00:00,,,-0.530000000000001,10,-540.000000000001,834.999999999999
258,81.81,1.375,Mid,2017-05-01 13:30:00,81,2017-05-26 16:00:00,25,0.245385649676079,-0.198762376237624,-0.810000000000002,ClosedCalled,10,C,,,,,,82.1,1.375,10,1365,2017-05-01 15:30:00,0.244518879415347,-0.26897076735688,-1.09999999999999,81.53,,,,2017-05-26 16:00:00,,,-0.530000000000001,10,-540.000000000001,824.999999999999
259,81.92,1.39,Mid,2017-05-02 15:30:00,81,2017-05-26 16:00:00,24,0.258051554361979,-0.237407430013021,-0.920000000000002,ClosedCalled,10,C,,,,,,82.04,1.39,10,1380,2017-05-02 16:00:00,0.257674102064034,-0.267981066146597,-1.04000000000001,81.53,,,,2017-05-26 16:00:00,,,-0.530000000000001,10,-540.000000000001,839.999999999999
260,82.58,1.85,Mid,2017-05-03 11:30:00,81,2017-05-26 16:00:00,23,0.355518232649236,-0.561718807585792,-1.58,ClosedCalled,10,C,,,,,,82.87,1.85,10,1840,2017-05-03 15:30:00,0.354274111888185,-0.662492589230908,-1.87,81.53,,,,2017-05-26 16:00:00,,,-0.530000000000001,10,-540.000000000001,1300
